"","collection","pathway","gene_id","gene_symbol"
"3548","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000180871","CXCR2"
"3549","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000146648","EGFR"
"3550","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000158769","F11R"
"3551","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000108262","GIT1"
"3552","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000113070","HBEGF"
"3553","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000183067","IGSF5"
"3554","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000104365","IKBKB"
"3555","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000269335","IKBKG"
"3556","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000154721","JAM2"
"3557","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000166086","JAM3"
"3558","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000177606","JUN"
"3559","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000254087","LYN"
"3560","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000065559","MAP2K4"
"3561","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000006062","MAP3K14"
"3562","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000109339","MAPK10"
"3563","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000185386","MAPK11"
"3564","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000188130","MAPK12"
"3565","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000156711","MAPK13"
"3566","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000112062","MAPK14"
"3567","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000107643","MAPK8"
"3568","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000050748","MAPK9"
"3569","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000105976","MET"
"3570","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000109320","NFKB1"
"3571","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000100906","NFKBIA"
"3572","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000106100","NOD1"
"3573","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000149269","PAK1"
"3574","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000124181","PLCG1"
"3575","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000197943","PLCG2"
"3576","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000179295","PTPN11"
"3577","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000106278","PTPRZ1"
"3578","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000136238","RAC1"
"3579","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000173039","RELA"
"3580","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000197122","SRC"
"3581","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000110719","TCIRG1"
"3582","CP:KEGG_LEGACY","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","ENSG00000104067","TJP1"
"3583","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000097007","ABL1"
"3584","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000143322","ABL2"
"3585","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000142208","AKT1"
"3586","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000105221","AKT2"
"3587","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000117020","AKT3"
"3588","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000078061","ARAF"
"3589","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000109321","AREG"
"3590","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000002330","BAD"
"3591","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000157764","BRAF"
"3592","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000174808","BTC"
"3593","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000070808","CAMK2A"
"3594","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000058404","CAMK2B"
"3595","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000145349","CAMK2D"
"3596","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000148660","CAMK2G"
"3597","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000110395","CBL"
"3598","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000114423","CBLB"
"3599","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000142273","CBLC"
"3600","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000124762","CDKN1A"
"3601","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000111276","CDKN1B"
"3602","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000167193","CRK"
"3603","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000099942","CRKL"
"3604","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000138798","EGF"
"3605","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000146648","EGFR"
"3606","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000187840","EIF4EBP1"
"3607","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000126767","ELK1"
"3608","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000141736","ERBB2"
"3609","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000065361","ERBB3"
"3610","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000178568","ERBB4"
"3611","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000124882","EREG"
"3612","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000109458","GAB1"
"3613","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000177885","GRB2"
"3614","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000082701","GSK3B"
"3615","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000113070","HBEGF"
"3616","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000174775","HRAS"
"3617","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000177606","JUN"
"3618","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000133703","KRAS"
"3619","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000169032","MAP2K1"
"3620","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"3621","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000065559","MAP2K4"
"3622","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000076984","MAP2K7"
"3623","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"3624","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
"3625","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"3626","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000107643","MAPK8"
"3627","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000050748","MAPK9"
"3628","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000198793","MTOR"
"3629","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000136997","MYC"
"3630","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000158092","NCK1"
"3631","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000071051","NCK2"
"3632","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000213281","NRAS"
"3633","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000157168","NRG1"
"3634","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000158458","NRG2"
"3635","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000185737","NRG3"
"3636","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000169752","NRG4"
"3637","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000149269","PAK1"
"3638","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000180370","PAK2"
"3639","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000077264","PAK3"
"3640","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000130669","PAK4"
"3641","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000101349","PAK5"
"3642","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000137843","PAK6"
"3643","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000121879","PIK3CA"
"3644","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000051382","PIK3CB"
"3645","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000171608","PIK3CD"
"3646","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000105851","PIK3CG"
"3647","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000145675","PIK3R1"
"3648","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000105647","PIK3R2"
"3649","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000117461","PIK3R3"
"3650","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000141506","PIK3R5"
"3651","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000124181","PLCG1"
"3652","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000197943","PLCG2"
"3653","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000154229","PRKCA"
"3654","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000166501","PRKCB"
"3655","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000126583","PRKCG"
"3656","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000169398","PTK2"
"3657","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000132155","RAF1"
"3658","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000108443","RPS6KB1"
"3659","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000175634","RPS6KB2"
"3660","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000160691","SHC1"
"3661","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000129946","SHC2"
"3662","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000148082","SHC3"
"3663","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000185634","SHC4"
"3664","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000115904","SOS1"
"3665","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000100485","SOS2"
"3666","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000197122","SRC"
"3667","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000126561","STAT5A"
"3668","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000173757","STAT5B"
"3669","CP:KEGG_LEGACY","KEGG_ERBB_SIGNALING_PATHWAY","ENSG00000163235","TGFA"
"3670","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000018510","AGPS"
"3671","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000111666","CHPT1"
"3672","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000136960","ENPP2"
"3673","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000164303","ENPP6"
"3674","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000168970","JMJD7-PLA2G4B"
"3675","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000153395","LPCAT1"
"3676","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000087253","LPCAT2"
"3677","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000176454","LPCAT4"
"3678","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000007168","PAFAH1B1"
"3679","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000168092","PAFAH1B2"
"3680","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000079462","PAFAH1B3"
"3681","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000158006","PAFAH2"
"3682","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000069764","PLA2G10"
"3683","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000123739","PLA2G12A"
"3684","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000138308","PLA2G12B"
"3685","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000170890","PLA2G1B"
"3686","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000188257","PLA2G2A"
"3687","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000187980","PLA2G2C"
"3688","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000117215","PLA2G2D"
"3689","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000188784","PLA2G2E"
"3690","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000158786","PLA2G2F"
"3691","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000100078","PLA2G3"
"3692","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000116711","PLA2G4A"
"3693","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000243708","PLA2G4B"
"3694","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000188089","PLA2G4E"
"3695","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000127472","PLA2G5"
"3696","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000184381","PLA2G6"
"3697","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000146070","PLA2G7"
"3698","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000075651","PLD1"
"3699","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000129219","PLD2"
"3700","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000067113","PLPP1"
"3701","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000141934","PLPP2"
"3702","CP:KEGG_LEGACY","KEGG_ETHER_LIPID_METABOLISM","ENSG00000162407","PLPP3"
"3703","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000060971","ACAA1"
"3704","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000167315","ACAA2"
"3705","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000115361","ACADL"
"3706","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000117054","ACADM"
"3707","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000122971","ACADS"
"3708","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000196177","ACADSB"
"3709","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000072778","ACADVL"
"3710","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000075239","ACAT1"
"3711","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000120437","ACAT2"
"3712","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000161533","ACOX1"
"3713","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000087008","ACOX3"
"3714","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000151726","ACSL1"
"3715","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000123983","ACSL3"
"3716","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000068366","ACSL4"
"3717","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000197142","ACSL5"
"3718","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000164398","ACSL6"
"3719","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000187758","ADH1A"
"3720","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000196616","ADH1B"
"3721","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000248144","ADH1C"
"3722","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000198099","ADH4"
"3723","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000197894","ADH5"
"3724","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000172955","ADH6"
"3725","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000196344","ADH7"
"3726","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000137124","ALDH1B1"
"3727","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000111275","ALDH2"
"3728","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000072210","ALDH3A2"
"3729","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000164904","ALDH7A1"
"3730","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000143149","ALDH9A1"
"3731","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000110090","CPT1A"
"3732","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000205560","CPT1B"
"3733","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000169169","CPT1C"
"3734","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000157184","CPT2"
"3735","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000187048","CYP4A11"
"3736","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000162365","CYP4A22"
"3737","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000127884","ECHS1"
"3738","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000167969","ECI1"
"3739","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000198721","ECI2"
"3740","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000113790","EHHADH"
"3741","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000105607","GCDH"
"3742","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000138796","HADH"
"3743","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000084754","HADHA"
"3744","CP:KEGG_LEGACY","KEGG_FATTY_ACID_METABOLISM","ENSG00000138029","HADHB"
"3745","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000142208","AKT1"
"3746","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000105221","AKT2"
"3747","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000117020","AKT3"
"3748","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000010671","BTK"
"3749","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000164400","CSF2"
"3750","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000179639","FCER1A"
"3751","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000158869","FCER1G"
"3752","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000010810","FYN"
"3753","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000033327","GAB2"
"3754","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000177885","GRB2"
"3755","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000174775","HRAS"
"3756","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000169194","IL13"
"3757","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000164399","IL3"
"3758","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000113520","IL4"
"3759","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000113525","IL5"
"3760","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000168918","INPP5D"
"3761","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000168970","JMJD7-PLA2G4B"
"3762","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000133703","KRAS"
"3763","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000213658","LAT"
"3764","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000043462","LCP2"
"3765","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000254087","LYN"
"3766","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000169032","MAP2K1"
"3767","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"3768","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000034152","MAP2K3"
"3769","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000065559","MAP2K4"
"3770","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000108984","MAP2K6"
"3771","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000076984","MAP2K7"
"3772","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"3773","CP:KEGG_LEGACY","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
